category,prefix_offset_decimal,prefix_offset_hex,string_offset_decimal,string_offset_hex,prefix_size,prefix_hex,length,string_end_hex,before_hex,after_hex,value
resource,11615633,0xB13D91,11615634,0xB13D92,1,6F,111,0xB13E01,A2 FD DC E5 02 D7 AE F4 89 07 BD F1 EE 94 05 C9 D2 B2 F3 0D 0A 00 E4 1B 82 84 80 01 0C 01 13 4D,63 65 64 2E 70 72 65 66 61 62 00 04 F4 08 86 04 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72,difierOwnerEntitygEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Hit_Lv1_Advan
resource,11615634,0xB13D92,11615635,0xB13D93,1,64,100,0xB13DF7,FD DC E5 02 D7 AE F4 89 07 BD F1 EE 94 05 C9 D2 B2 F3 0D 0A 00 E4 1B 82 84 80 01 0C 01 13 4D 6F,5F 4C 76 31 5F 41 64 76 61 6E 63 65 64 2E 70 72 65 66 61 62 00 04 F4 08 86 04 0C 01 13 4D 6F 64,ifierOwnerEntitygEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Hit
resource,11615635,0xB13D93,11615636,0xB13D94,1,69,105,0xB13DFD,DC E5 02 D7 AE F4 89 07 BD F1 EE 94 05 C9 D2 B2 F3 0D 0A 00 E4 1B 82 84 80 01 0C 01 13 4D 6F 64,64 76 61 6E 63 65 64 2E 70 72 65 66 61 62 00 04 F4 08 86 04 0C 01 13 4D 6F 64 69 66 69 65 72 4F,fierOwnerEntitygEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Hit_Lv1_A
resource,11615636,0xB13D94,11615637,0xB13D95,1,66,102,0xB13DFB,E5 02 D7 AE F4 89 07 BD F1 EE 94 05 C9 D2 B2 F3 0D 0A 00 E4 1B 82 84 80 01 0C 01 13 4D 6F 64 69,5F 41 64 76 61 6E 63 65 64 2E 70 72 65 66 61 62 00 04 F4 08 86 04 0C 01 13 4D 6F 64 69 66 69 65,ierOwnerEntitygEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Hit_Lv1
resource,11615637,0xB13D95,11615638,0xB13D96,1,69,105,0xB13DFF,02 D7 AE F4 89 07 BD F1 EE 94 05 C9 D2 B2 F3 0D 0A 00 E4 1B 82 84 80 01 0C 01 13 4D 6F 64 69 66,61 6E 63 65 64 2E 70 72 65 66 61 62 00 04 F4 08 86 04 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E,erOwnerEntitygEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Hit_Lv1_Adv
resource,11615638,0xB13D96,11615639,0xB13D97,1,65,101,0xB13DFC,D7 AE F4 89 07 BD F1 EE 94 05 C9 D2 B2 F3 0D 0A 00 E4 1B 82 84 80 01 0C 01 13 4D 6F 64 69 66 69,41 64 76 61 6E 63 65 64 2E 70 72 65 66 61 62 00 04 F4 08 86 04 0C 01 13 4D 6F 64 69 66 69 65 72,rOwnerEntitygEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Hit_Lv1_
resource,11615639,0xB13D97,11615640,0xB13D98,1,72,114,0xB13E0A,AE F4 89 07 BD F1 EE 94 05 C9 D2 B2 F3 0D 0A 00 E4 1B 82 84 80 01 0C 01 13 4D 6F 64 69 66 69 65,62 00 04 F4 08 86 04 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45 6E 74 69 74 79 00 85 80,OwnerEntitygEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Hit_Lv1_Advanced.prefa
resource,11615640,0xB13D98,11615641,0xB13D99,1,4F,79,0xB13DE8,F4 89 07 BD F1 EE 94 05 C9 D2 B2 F3 0D 0A 00 E4 1B 82 84 80 01 0C 01 13 4D 6F 64 69 66 69 65 72,30 30 5F 43 61 72 64 5F 44 4F 54 5F 48 69 74 5F 4C 76 31 5F 41 64 76 61 6E 63 65 64 2E 70 72 65,wnerEntitygEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_
resource,11615642,0xB13D9A,11615643,0xB13D9B,1,6E,110,0xB13E09,07 BD F1 EE 94 05 C9 D2 B2 F3 0D 0A 00 E4 1B 82 84 80 01 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77,61 62 00 04 F4 08 86 04 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45 6E 74 69 74 79 00 85,erEntitygEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Hit_Lv1_Advanced.pref
resource,11615643,0xB13D9B,11615644,0xB13D9C,1,65,101,0xB13E01,BD F1 EE 94 05 C9 D2 B2 F3 0D 0A 00 E4 1B 82 84 80 01 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E,63 65 64 2E 70 72 65 66 61 62 00 04 F4 08 86 04 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72,rEntitygEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Hit_Lv1_Advan
resource,11615645,0xB13D9D,11615646,0xB13D9E,1,45,69,0xB13DE3,EE 94 05 C9 D2 B2 F3 0D 0A 00 E4 1B 82 84 80 01 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72,53 77 61 6E 5F 30 30 5F 43 61 72 64 5F 44 4F 54 5F 48 69 74 5F 4C 76 31 5F 41 64 76 61 6E 63 65,ntitygEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_Black
resource,11615648,0xB13DA0,11615649,0xB13DA1,1,69,105,0xB13E0A,C9 D2 B2 F3 0D 0A 00 E4 1B 82 84 80 01 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45 6E 74,62 00 04 F4 08 86 04 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45 6E 74 69 74 79 00 85 80,tygEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Hit_Lv1_Advanced.prefa
resource,11615651,0xB13DA3,11615652,0xB13DA4,1,67,103,0xB13E0B,F3 0D 0A 00 E4 1B 82 84 80 01 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45 6E 74 69 74 79,00 04 F4 08 86 04 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45 6E 74 69 74 79 00 85 80 02,Effects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Hit_Lv1_Advanced.prefab
resource,11615652,0xB13DA4,11615653,0xB13DA5,1,45,69,0xB13DEA,0D 0A 00 E4 1B 82 84 80 01 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45 6E 74 69 74 79 67,5F 43 61 72 64 5F 44 4F 54 5F 48 69 74 5F 4C 76 31 5F 41 64 76 61 6E 63 65 64 2E 70 72 65 66 61,ffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00
resource,11615659,0xB13DAB,11615660,0xB13DAC,1,2F,47,0xB13DDB,80 01 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45 6E 74 69 74 79 67 45 66 66 65 63 74 73,61 72 5F 42 6C 61 63 6B 53 77 61 6E 5F 30 30 5F 43 61 72 64 5F 44 4F 54 5F 48 69 74 5F 4C 76 31,Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avat
resource,11615660,0xB13DAC,11615661,0xB13DAD,1,45,69,0xB13DF2,01 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45 6E 74 69 74 79 67 45 66 66 65 63 74 73 2F,54 5F 48 69 74 5F 4C 76 31 5F 41 64 76 61 6E 63 65 64 2E 70 72 65 66 61 62 00 04 F4 08 86 04 0C,ff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DO
resource,11615664,0xB13DB0,11615665,0xB13DB1,1,50,80,0xB13E01,4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45 6E 74 69 74 79 67 45 66 66 65 63 74 73 2F 45 66 66 5F,63 65 64 2E 70 72 65 66 61 62 00 04 F4 08 86 04 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72,refab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Hit_Lv1_Advan
resource,11615670,0xB13DB6,11615671,0xB13DB7,1,2F,47,0xB13DE6,65 72 4F 77 6E 65 72 45 6E 74 69 74 79 67 45 66 66 65 63 74 73 2F 45 66 66 5F 50 72 65 66 61 62,6E 5F 30 30 5F 43 61 72 64 5F 44 4F 54 5F 48 69 74 5F 4C 76 31 5F 41 64 76 61 6E 63 65 64 2E 70,Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwa
resource,11615671,0xB13DB7,11615672,0xB13DB8,1,45,69,0xB13DFD,72 4F 77 6E 65 72 45 6E 74 69 74 79 67 45 66 66 65 63 74 73 2F 45 66 66 5F 50 72 65 66 61 62 2F,64 76 61 6E 63 65 64 2E 70 72 65 66 61 62 00 04 F4 08 86 04 0C 01 13 4D 6F 64 69 66 69 65 72 4F,ff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Hit_Lv1_A
resource,11615675,0xB13DBB,11615676,0xB13DBC,1,41,65,0xB13DFD,65 72 45 6E 74 69 74 79 67 45 66 66 65 63 74 73 2F 45 66 66 5F 50 72 65 66 61 62 2F 45 66 66 5F,64 76 61 6E 63 65 64 2E 70 72 65 66 61 62 00 04 F4 08 86 04 0C 01 13 4D 6F 64 69 66 69 65 72 4F,vatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Hit_Lv1_A
resource,11615681,0xB13DC1,11615682,0xB13DC2,1,2F,47,0xB13DF1,74 79 67 45 66 66 65 63 74 73 2F 45 66 66 5F 50 72 65 66 61 62 2F 45 66 66 5F 41 76 61 74 61 72,4F 54 5F 48 69 74 5F 4C 76 31 5F 41 64 76 61 6E 63 65 64 2E 70 72 65 66 61 62 00 04 F4 08 86 04,Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_D
resource,11615682,0xB13DC2,11615683,0xB13DC3,1,45,69,0xB13E08,79 67 45 66 66 65 63 74 73 2F 45 66 66 5F 50 72 65 66 61 62 2F 45 66 66 5F 41 76 61 74 61 72 2F,66 61 62 00 04 F4 08 86 04 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45 6E 74 69 74 79 00,ff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Hit_Lv1_Advanced.pre
resource,11615686,0xB13DC6,11615687,0xB13DC7,1,42,66,0xB13E09,66 65 63 74 73 2F 45 66 66 5F 50 72 65 66 61 62 2F 45 66 66 5F 41 76 61 74 61 72 2F 45 66 66 5F,61 62 00 04 F4 08 86 04 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45 6E 74 69 74 79 00 85,lackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Hit_Lv1_Advanced.pref
resource,11615696,0xB13DD0,11615697,0xB13DD1,1,30,48,0xB13E01,50 72 65 66 61 62 2F 45 66 66 5F 41 76 61 74 61 72 2F 45 66 66 5F 42 6C 61 63 6B 53 77 61 6E 5F,63 65 64 2E 70 72 65 66 61 62 00 04 F4 08 86 04 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72,0/Eff_Avatar_BlackSwan_00_Card_DOT_Hit_Lv1_Advan
resource,11615697,0xB13DD1,11615698,0xB13DD2,1,30,48,0xB13E02,72 65 66 61 62 2F 45 66 66 5F 41 76 61 74 61 72 2F 45 66 66 5F 42 6C 61 63 6B 53 77 61 6E 5F 30,65 64 2E 70 72 65 66 61 62 00 04 F4 08 86 04 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45,/Eff_Avatar_BlackSwan_00_Card_DOT_Hit_Lv1_Advanc
other,11615698,0xB13DD2,11615699,0xB13DD3,1,2F,47,0xB13E02,65 66 61 62 2F 45 66 66 5F 41 76 61 74 61 72 2F 45 66 66 5F 42 6C 61 63 6B 53 77 61 6E 5F 30 30,65 64 2E 70 72 65 66 61 62 00 04 F4 08 86 04 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45,Eff_Avatar_BlackSwan_00_Card_DOT_Hit_Lv1_Advanc
entity_selector,11615763,0xB13E13,11615764,0xB13E14,1,13,19,0xB13E27,5F 48 69 74 5F 4C 76 31 5F 41 64 76 61 6E 63 65 64 2E 70 72 65 66 61 62 00 04 F4 08 86 04 0C 01,00 85 80 02 02 20 01 0C 01 00 01 01 01 02 01 03 04 02 04 11 00 04 A2 FD DC E5 02 D7 AE F4 89 07,ModifierOwnerEntity
entity_selector,11615835,0xB13E5B,11615836,0xB13E5C,1,13,19,0xB13E6F,00 04 A2 FD DC E5 02 D7 AE F4 89 07 BD F1 EE 94 05 C9 D2 B2 F3 0D 0A 00 E4 1B 82 84 80 01 0C 01,5E 45 66 66 65 63 74 73 2F 45 66 66 5F 50 72 65 66 61 62 2F 45 66 66 5F 41 76 61 74 61 72 2F 45,ModifierOwnerEntity
resource,11615836,0xB13E5C,11615837,0xB13E5D,1,4D,77,0xB13EAA,04 A2 FD DC E5 02 D7 AE F4 89 07 BD F1 EE 94 05 C9 D2 B2 F3 0D 0A 00 E4 1B 82 84 80 01 0C 01 13,42 6C 61 63 6B 53 77 61 6E 5F 30 30 5F 43 61 72 64 5F 44 4F 54 5F 48 69 74 5F 4C 76 31 2E 70 72,odifierOwnerEntity^Effects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_
resource,11615837,0xB13E5D,11615838,0xB13E5E,1,6F,111,0xB13ECD,A2 FD DC E5 02 D7 AE F4 89 07 BD F1 EE 94 05 C9 D2 B2 F3 0D 0A 00 E4 1B 82 84 80 01 0C 01 13 4D,62 00 1D 4D 5F 42 6C 61 63 6B 53 77 61 6E 5F 44 4F 54 5F 44 65 66 65 6E 63 65 49 67 6E 6F 72 65,difierOwnerEntity^Effects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Hit_Lv1.prefa
resource,11615838,0xB13E5E,11615839,0xB13E5F,1,64,100,0xB13EC3,FD DC E5 02 D7 AE F4 89 07 BD F1 EE 94 05 C9 D2 B2 F3 0D 0A 00 E4 1B 82 84 80 01 0C 01 13 4D 6F,5F 4C 76 31 2E 70 72 65 66 61 62 00 1D 4D 5F 42 6C 61 63 6B 53 77 61 6E 5F 44 4F 54 5F 44 65 66,ifierOwnerEntity^Effects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Hit
resource,11615839,0xB13E5F,11615840,0xB13E60,1,69,105,0xB13EC9,DC E5 02 D7 AE F4 89 07 BD F1 EE 94 05 C9 D2 B2 F3 0D 0A 00 E4 1B 82 84 80 01 0C 01 13 4D 6F 64,72 65 66 61 62 00 1D 4D 5F 42 6C 61 63 6B 53 77 61 6E 5F 44 4F 54 5F 44 65 66 65 6E 63 65 49 67,fierOwnerEntity^Effects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Hit_Lv1.p
resource,11615840,0xB13E60,11615841,0xB13E61,1,66,102,0xB13EC7,E5 02 D7 AE F4 89 07 BD F1 EE 94 05 C9 D2 B2 F3 0D 0A 00 E4 1B 82 84 80 01 0C 01 13 4D 6F 64 69,2E 70 72 65 66 61 62 00 1D 4D 5F 42 6C 61 63 6B 53 77 61 6E 5F 44 4F 54 5F 44 65 66 65 6E 63 65,ierOwnerEntity^Effects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Hit_Lv1
resource,11615841,0xB13E61,11615842,0xB13E62,1,69,105,0xB13ECB,02 D7 AE F4 89 07 BD F1 EE 94 05 C9 D2 B2 F3 0D 0A 00 E4 1B 82 84 80 01 0C 01 13 4D 6F 64 69 66,66 61 62 00 1D 4D 5F 42 6C 61 63 6B 53 77 61 6E 5F 44 4F 54 5F 44 65 66 65 6E 63 65 49 67 6E 6F,erOwnerEntity^Effects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Hit_Lv1.pre
resource,11615842,0xB13E62,11615843,0xB13E63,1,65,101,0xB13EC8,D7 AE F4 89 07 BD F1 EE 94 05 C9 D2 B2 F3 0D 0A 00 E4 1B 82 84 80 01 0C 01 13 4D 6F 64 69 66 69,70 72 65 66 61 62 00 1D 4D 5F 42 6C 61 63 6B 53 77 61 6E 5F 44 4F 54 5F 44 65 66 65 6E 63 65 49,rOwnerEntity^Effects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Hit_Lv1.
resource,11615844,0xB13E64,11615845,0xB13E65,1,4F,79,0xB13EB4,F4 89 07 BD F1 EE 94 05 C9 D2 B2 F3 0D 0A 00 E4 1B 82 84 80 01 0C 01 13 4D 6F 64 69 66 69 65 72,30 30 5F 43 61 72 64 5F 44 4F 54 5F 48 69 74 5F 4C 76 31 2E 70 72 65 66 61 62 00 1D 4D 5F 42 6C,wnerEntity^Effects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_
resource,11615847,0xB13E67,11615848,0xB13E68,1,65,101,0xB13ECD,BD F1 EE 94 05 C9 D2 B2 F3 0D 0A 00 E4 1B 82 84 80 01 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E,62 00 1D 4D 5F 42 6C 61 63 6B 53 77 61 6E 5F 44 4F 54 5F 44 65 66 65 6E 63 65 49 67 6E 6F 72 65,rEntity^Effects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Hit_Lv1.prefa
resource,11615849,0xB13E69,11615850,0xB13E6A,1,45,69,0xB13EAF,EE 94 05 C9 D2 B2 F3 0D 0A 00 E4 1B 82 84 80 01 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72,53 77 61 6E 5F 30 30 5F 43 61 72 64 5F 44 4F 54 5F 48 69 74 5F 4C 76 31 2E 70 72 65 66 61 62 00,ntity^Effects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_Black
resource,11615855,0xB13E6F,11615856,0xB13E70,1,5E,94,0xB13ECE,F3 0D 0A 00 E4 1B 82 84 80 01 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45 6E 74 69 74 79,00 1D 4D 5F 42 6C 61 63 6B 53 77 61 6E 5F 44 4F 54 5F 44 65 66 65 6E 63 65 49 67 6E 6F 72 65 CC,Effects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Hit_Lv1.prefab
resource,11615856,0xB13E70,11615857,0xB13E71,1,45,69,0xB13EB6,0D 0A 00 E4 1B 82 84 80 01 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45 6E 74 69 74 79 5E,5F 43 61 72 64 5F 44 4F 54 5F 48 69 74 5F 4C 76 31 2E 70 72 65 66 61 62 00 1D 4D 5F 42 6C 61 63,ffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00
resource,11615863,0xB13E77,11615864,0xB13E78,1,2F,47,0xB13EA7,80 01 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45 6E 74 69 74 79 5E 45 66 66 65 63 74 73,61 72 5F 42 6C 61 63 6B 53 77 61 6E 5F 30 30 5F 43 61 72 64 5F 44 4F 54 5F 48 69 74 5F 4C 76 31,Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avat
resource,11615864,0xB13E78,11615865,0xB13E79,1,45,69,0xB13EBE,01 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45 6E 74 69 74 79 5E 45 66 66 65 63 74 73 2F,54 5F 48 69 74 5F 4C 76 31 2E 70 72 65 66 61 62 00 1D 4D 5F 42 6C 61 63 6B 53 77 61 6E 5F 44 4F,ff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DO
resource,11615868,0xB13E7C,11615869,0xB13E7D,1,50,80,0xB13ECD,4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45 6E 74 69 74 79 5E 45 66 66 65 63 74 73 2F 45 66 66 5F,62 00 1D 4D 5F 42 6C 61 63 6B 53 77 61 6E 5F 44 4F 54 5F 44 65 66 65 6E 63 65 49 67 6E 6F 72 65,refab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Hit_Lv1.prefa
resource,11615874,0xB13E82,11615875,0xB13E83,1,2F,47,0xB13EB2,65 72 4F 77 6E 65 72 45 6E 74 69 74 79 5E 45 66 66 65 63 74 73 2F 45 66 66 5F 50 72 65 66 61 62,6E 5F 30 30 5F 43 61 72 64 5F 44 4F 54 5F 48 69 74 5F 4C 76 31 2E 70 72 65 66 61 62 00 1D 4D 5F,Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwa
resource,11615875,0xB13E83,11615876,0xB13E84,1,45,69,0xB13EC9,72 4F 77 6E 65 72 45 6E 74 69 74 79 5E 45 66 66 65 63 74 73 2F 45 66 66 5F 50 72 65 66 61 62 2F,72 65 66 61 62 00 1D 4D 5F 42 6C 61 63 6B 53 77 61 6E 5F 44 4F 54 5F 44 65 66 65 6E 63 65 49 67,ff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Hit_Lv1.p
resource,11615879,0xB13E87,11615880,0xB13E88,1,41,65,0xB13EC9,65 72 45 6E 74 69 74 79 5E 45 66 66 65 63 74 73 2F 45 66 66 5F 50 72 65 66 61 62 2F 45 66 66 5F,72 65 66 61 62 00 1D 4D 5F 42 6C 61 63 6B 53 77 61 6E 5F 44 4F 54 5F 44 65 66 65 6E 63 65 49 67,vatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Hit_Lv1.p
resource,11615885,0xB13E8D,11615886,0xB13E8E,1,2F,47,0xB13EBD,74 79 5E 45 66 66 65 63 74 73 2F 45 66 66 5F 50 72 65 66 61 62 2F 45 66 66 5F 41 76 61 74 61 72,4F 54 5F 48 69 74 5F 4C 76 31 2E 70 72 65 66 61 62 00 1D 4D 5F 42 6C 61 63 6B 53 77 61 6E 5F 44,Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_D
resource,11615900,0xB13E9C,11615901,0xB13E9D,1,30,48,0xB13ECD,50 72 65 66 61 62 2F 45 66 66 5F 41 76 61 74 61 72 2F 45 66 66 5F 42 6C 61 63 6B 53 77 61 6E 5F,62 00 1D 4D 5F 42 6C 61 63 6B 53 77 61 6E 5F 44 4F 54 5F 44 65 66 65 6E 63 65 49 67 6E 6F 72 65,0/Eff_Avatar_BlackSwan_00_Card_DOT_Hit_Lv1.prefa
resource,11615901,0xB13E9D,11615902,0xB13E9E,1,30,48,0xB13ECE,72 65 66 61 62 2F 45 66 66 5F 41 76 61 74 61 72 2F 45 66 66 5F 42 6C 61 63 6B 53 77 61 6E 5F 30,00 1D 4D 5F 42 6C 61 63 6B 53 77 61 6E 5F 44 4F 54 5F 44 65 66 65 6E 63 65 49 67 6E 6F 72 65 CC,/Eff_Avatar_BlackSwan_00_Card_DOT_Hit_Lv1.prefab
resource,11615902,0xB13E9E,11615903,0xB13E9F,1,2F,47,0xB13ECE,65 66 61 62 2F 45 66 66 5F 41 76 61 74 61 72 2F 45 66 66 5F 42 6C 61 63 6B 53 77 61 6E 5F 30 30,00 1D 4D 5F 42 6C 61 63 6B 53 77 61 6E 5F 44 4F 54 5F 44 65 66 65 6E 63 65 49 67 6E 6F 72 65 CC,Eff_Avatar_BlackSwan_00_Card_DOT_Hit_Lv1.prefab
mechanic_symbol,11615951,0xB13ECF,11615952,0xB13ED0,1,1D,29,0xB13EED,53 77 61 6E 5F 30 30 5F 43 61 72 64 5F 44 4F 54 5F 48 69 74 5F 4C 76 31 2E 70 72 65 66 61 62 00,CC 80 80 10 0E 01 9C C8 C5 ED 0F 00 00 00 00 02 02 05 3A 02 A8 0F 06 3B 0C 0C 01 0B 50 61 72 61,M_BlackSwan_DOT_DefenceIgnore
entity_selector,11616008,0xB13F08,11616009,0xB13F09,1,0B,11,0xB13F14,67 6E 6F 72 65 CC 80 80 10 0E 01 9C C8 C5 ED 0F 00 00 00 00 02 02 05 3A 02 A8 0F 06 3B 0C 0C 01,02 0A 02 AF 0D 80 80 80 80 80 80 10 00 01 06 00 00 01 00 03 11 01 00 01 9C C8 C5 ED 0F 13 4D 5F,ParamEntity
mechanic_symbol,11616049,0xB13F31,11616050,0xB13F32,1,13,19,0xB13F45,69 74 79 02 0A 02 AF 0D 80 80 80 80 80 80 10 00 01 06 00 00 01 00 03 11 01 00 01 9C C8 C5 ED 0F,80 80 82 10 04 02 56 04 05 6A 02 A8 0F 06 F6 02 0E 01 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E,M_BlackSwan_DOTFlag
entity_selector,11616089,0xB13F59,11616090,0xB13F5A,1,13,19,0xB13F6D,53 77 61 6E 5F 44 4F 54 46 6C 61 67 80 80 82 10 04 02 56 04 05 6A 02 A8 0F 06 F6 02 0E 01 0C 01,04 18 4D 41 76 61 74 61 72 5F 42 6C 61 63 6B 53 77 61 6E 5F 30 30 5F 44 4F 54 02 EC 10 00 05 88,ModifierOwnerEntity
mechanic_symbol,11616110,0xB13F6E,11616111,0xB13F6F,1,18,24,0xB13F87,6A 02 A8 0F 06 F6 02 0E 01 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45 6E 74 69 74 79 04,02 EC 10 00 05 88 02 02 A8 0F 06 34 04 04 F6 02 0E 01 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E,MAvatar_BlackSwan_00_DOT
entity_selector,11616155,0xB13F9B,11616156,0xB13F9C,1,13,19,0xB13FAF,6B 53 77 61 6E 5F 30 30 5F 44 4F 54 02 EC 10 00 05 88 02 02 A8 0F 06 34 04 04 F6 02 0E 01 0C 01,04 18 4D 41 76 61 74 61 72 5F 42 6C 61 63 6B 53 77 61 6E 5F 30 30 5F 44 4F 54 BC 03 0C 0C 01 13,ModifierOwnerEntity
mechanic_symbol,11616176,0xB13FB0,11616177,0xB13FB1,1,18,24,0xB13FC9,0F 06 34 04 04 F6 02 0E 01 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45 6E 74 69 74 79 04,BC 03 0C 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45 6E 74 69 74 79 01 02 EC 10 00 20 4D,MAvatar_BlackSwan_00_DOT
