category,count,first_offset_decimal,first_offset_hex,offsets,value
resource,1,28179189,0x1ADFAF5,0x1ADFAF5,CastereEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_MazeSkill01_CardPath_09.prefab
resource,1,27294139,0x1A079BB,0x1A079BB,CasterfEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Skill03_Scene_GlowCam_01.prefab
resource,1,27294399,0x1A07ABF,0x1A07ABF,CasterfEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Skill03_SpeedLine_Cam_01.prefab
resource,1,26918341,0x19ABDC5,0x19ABDC5,CasteriEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Skill03_MainWindow_Break_01.prefab
resource,1,27292600,0x1A073B8,0x1A073B8,CasteriEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Skill03_Scene_MainWindow_02.prefab
resource,1,27292477,0x1A0733D,0x1A0733D,CasterjEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Skill03_Scene_SmallWindow_01.prefab
resource,1,26919998,0x19AC43E,0x19AC43E,CasterkEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Skill03_Ready_CardPath_00_JNT.prefab
resource,1,27293613,0x1A077AD,0x1A077AD,CasterlEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Skill03_Scene_GlowCam_02_Ready.prefab
resource,1,26920120,0x19AC4B8,0x19AC4B8,CastermEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Skill03_Ready_CardCentre_00_JNT.prefab
resource,1,27294532,0x1A07B44,0x1A07B44,CastermEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Skill03_Scene_ShadowGlow_Cam_01.prefab
resource,1,27292833,0x1A074A1,0x1A074A1,CasterqEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Skill03_Scene_Window_Red_01_1_Ready.prefab
resource,1,27292963,0x1A07523,0x1A07523,CasterqEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Skill03_Scene_Window_Red_01_2_Ready.prefab
resource,1,27293093,0x1A075A5,0x1A075A5,CasterqEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Skill03_Scene_Window_Red_01_3_Ready.prefab
resource,1,27293223,0x1A07627,0x1A07627,CasterqEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Skill03_Scene_Window_Red_01_4_Ready.prefab
resource,1,27293353,0x1A076A9,0x1A076A9,CasterqEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Skill03_Scene_Window_Red_01_5_Ready.prefab
resource,1,27293483,0x1A0772B,0x1A0772B,CasterqEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Skill03_Scene_Window_Red_01_6_Ready.prefab
resource,1,2849856,0x2B7C40,0x2B7C40,D^Effects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Hit_Lv1.prefabgEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Hit_Lv1_Advanced.prefabcEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Hit_Lv1_Card.prefab^Effects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Hit_Lv2.prefabaEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Hit_Lv2_01.prefabjEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Hit_Lv2_01_Advanced.prefabgEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Hit_Lv2_Advanced.prefabcEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Hit_Lv2_Card.prefab^Effects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Hit_Lv3.prefabaEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Hit_Lv3_01.prefabjEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Hit_Lv3_01_Advanced.prefabgEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Hit_Lv3_Advanced.prefabcEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Hit_Lv3_Card.prefabZEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Lv1.prefabZEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Lv2.prefabZEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Lv3.prefab\Effects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Stack.prefab_Effects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Stack_02.prefab_Effects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Stack_03.prefabhEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_UltraDOT_Hit_Lv1_Card.prefabhEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_UltraDOT_Hit_Lv2_Card.prefabhEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_UltraDOT_Hit_Lv3_Card.prefab_Effects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_UltraDOT_Lv1.prefab_Effects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_UltraDOT_Lv2.prefab_Effects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_UltraDOT_Lv3.prefabdEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_UltraDOT_Stack_01.prefabdEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_UltraDOT_Stack_02.prefabdEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_UltraDOT_Stack_03.prefabUEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Skill01.prefabZEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Skill01_Card.prefab^Effects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Skill01_Card_Die.prefabYEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Skill01_Hit.prefab\Effects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Skill01_Hit_01.prefab\Effects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Skill01_Weapon.prefab
resource,1,2853186,0x2B8942,0x2B8942,DbEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Skill02_Ready_Weapon.prefab^Effects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Hit_Lv1.prefabgEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Hit_Lv1_Advanced.prefabcEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Hit_Lv1_Card.prefab^Effects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Hit_Lv2.prefabaEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Hit_Lv2_01.prefabjEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Hit_Lv2_01_Advanced.prefabgEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Hit_Lv2_Advanced.prefabcEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Hit_Lv2_Card.prefab^Effects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Hit_Lv3.prefabaEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Hit_Lv3_01.prefabjEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Hit_Lv3_01_Advanced.prefabgEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Hit_Lv3_Advanced.prefabcEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Hit_Lv3_Card.prefabZEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Lv1.prefabZEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Lv2.prefabZEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Lv3.prefab\Effects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Stack.prefab_Effects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Stack_02.prefab_Effects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Stack_03.prefabhEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_UltraDOT_Hit_Lv1_Card.prefabhEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_UltraDOT_Hit_Lv2_Card.prefabhEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_UltraDOT_Hit_Lv3_Card.prefab_Effects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_UltraDOT_Lv1.prefab_Effects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_UltraDOT_Lv2.prefab_Effects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_UltraDOT_Lv3.prefabdEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_UltraDOT_Stack_01.prefabdEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_UltraDOT_Stack_02.prefabdEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_UltraDOT_Stack_03.prefabUEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Skill02.prefabXEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Skill02_01.prefabYEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Skill02_Hit.prefab\Effects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Skill02_Weapon.prefab_Effects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Skill02_Weapon_01.prefab
resource,1,16718874,0xFF1C1A,0xFF1C1A,Effects/Eff_Prefab/Eff_BattleEvent/Eff_BlackSwan_00_BattleEvent_01/Eff_Character_BlackSwan_00_BattleEvent_01_MainWindow_Break_01.prefab1
resource,1,1892968,0x1CE268,0x1CE268,MCamera/TimeLine/Avatar/Character_BlackSwan_00_BattleEvent_01Timeline.playable
resource,1,2842903,0x2B6117,0x2B6117,MazeSkill(YEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_MazeSkill01.prefab\Effects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_MazeSkill01_01.prefab\Effects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_MazeSkill01_02.prefab^Effects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_MazeSkill01_Card.prefabaEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_MazeSkill01_Card_01.prefabbEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_MazeSkill01_Card_End.prefabeEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_MazeSkill01_Card_End_01.prefabeEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_MazeSkill01_Card_End_02.prefabeEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_MazeSkill01_Card_End_03.prefabeEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_MazeSkill01_CardPath_00.prefabeEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_MazeSkill01_CardPath_01.prefabeEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_MazeSkill01_CardPath_02.prefabeEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_MazeSkill01_CardPath_03.prefabeEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_MazeSkill01_CardPath_04.prefabeEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_MazeSkill01_CardPath_05.prefabeEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_MazeSkill01_CardPath_06.prefabeEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_MazeSkill01_CardPath_07.prefabeEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_MazeSkill01_CardPath_08.prefabeEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_MazeSkill01_CardPath_09.prefab`Effects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_MazeSkill01_Weapon.prefab
resource,1,16133398,0xF62D16,0xF62D16,ModifierOwnerEntitypEffects/Eff_Prefab/Eff_GridFight/Eff_Origin/Eff_Penacony/Eff_GridFight_Origin_Penacony_LightMan_BlackSwan.prefab
resource,1,16053220,0xF4F3E4,0xF4F3E4,"ModifierOwnerEntitypEffects/Eff_Prefab/Eff_GridFight/Eff_Origin/Eff_Penacony/Eff_GridFight_Origin_Penacony_LightMan_BlackSwan.prefab""MGridFight_Origin_1010_Robin_Bonus"
resource,1,33652578,0x2017F62,0x2017F62,Riboon Layer7Story/TalkEmotion/Avatar/BlackSwan_00_TalkEmotion.assetbConfig/ConfigReplaceCharacterMaterial/Avatar/NPC_Avatar_BlackSwan_00_ReplaceCharacterMaterial.json
resource,1,2844913,0x2B68F1,0x2B68F1,Skill032[Effects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Skill03_Ready.prefabmEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Skill03_Ready_CardCentre_00_JNT.prefabkEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Skill03_Ready_CardPath_00_JNT.prefabdEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Skill03_Scene_01_Ready.prefablEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Skill03_Scene_GlowCam_02_Ready.prefabqEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Skill03_Scene_Window_Red_01_1_Ready.prefabqEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Skill03_Scene_Window_Red_01_2_Ready.prefabqEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Skill03_Scene_Window_Red_01_3_Ready.prefabqEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Skill03_Scene_Window_Red_01_4_Ready.prefabqEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Skill03_Scene_Window_Red_01_5_Ready.prefabqEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Skill03_Scene_Window_Red_01_6_Ready.prefabfEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Skill03_Scene_GlowCam_01.prefabiEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Skill03_Scene_MainWindow_01.prefabiEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Skill03_Scene_MainWindow_02.prefabmEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Skill03_Scene_ShadowGlow_Cam_01.prefabjEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Skill03_Scene_SmallWindow_01.prefabfEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Skill03_SpeedLine_Cam_01.prefabNEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_1307_Skill03_Hand_01.prefabVEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_1307_Skill03_Window_Break_01.prefab_Effects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Skill03_Attack_01.prefab_Effects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Skill03_Attack_02.prefab\Effects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Skill03_Card_A.prefab]Effects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Skill03_Hand_01.prefablEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Skill03_Hand_Glow_01_Wrist_JNT.prefabiEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Skill03_MainWindow_Break_01.prefab
resource,1,27291633,0x1A06FF1,0x1A06FF1,UEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Skill01.prefab
resource,1,2017576,0x1EC928,0x1EC928,UEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Skill01.prefabZEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Skill01_Card.prefab^Effects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Skill01_Card_Die.prefab\Effects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Skill01_Weapon.prefab
resource,1,37164063,0x237141F,0x237141F,WEffects/Eff_Material/NPC/StoryCrystal/Avatar/Eff_StoryCrystal_BlackSwan_00_Mat_Body.matWEffects/Eff_Material/NPC/StoryCrystal/Avatar/Eff_StoryCrystal_BlackSwan_00_Mat_Body.mat
resource,1,37164248,0x23714D8,0x23714D8,WEffects/Eff_Material/NPC/StoryCrystal/Avatar/Eff_StoryCrystal_BlackSwan_00_Mat_Face.mat
resource,1,37164343,0x2371537,0x2371537,WEffects/Eff_Material/NPC/StoryCrystal/Avatar/Eff_StoryCrystal_BlackSwan_00_Mat_Hair.mat
resource,1,32206701,0x1EB6F6D,0x1EB6F6D,YConfig/ConfigAnimEvents/LocalPlayer/Effect/LocalPlayer_BlackSwan_00_Effect_AnimEvent.json_Config/ConfigAnimEvents/LocalPlayer/Effect/Common/LocalPlayer_Common_Lady_Effect_AnimEvent.jsonWConfig/ConfigAnimEvents/LocalPlayer/Audio/LocalPlayer_BlackSwan_00_Audio_AnimEvent.json[Config/ConfigAnimEvents/LocalPlayer/Audio/Common/LocalPlayer_Lady_Move_Audio_AnimEvent.json]Config/ConfigAnimEvents/LocalPlayer/Designer/LocalPlayer_BlackSwan_00_Designer_AnimEvent.jsoncConfig/ConfigAnimEvents/LocalPlayer/Designer/Common/LocalPlayer_Common_Lady_Designer_AnimEvent.jsonNConfig/ConfigAnimZone/LocalPlayer/Common/LocalPlayer_Common_Lady_AnimZone.jsonHConfig/ConfigAnimZone/LocalPlayer/LocalPlayer_BlackSwan_00_AnimZone.json)Config/Level/Common_LG/LookatPhoneBS.json)Config/Level/Common_LG/LookatPhoneAS.jsonLCharacters/CharacterPhonePrefabs/Player_Lady_BlackSwan_LookAtPhone_00.prefab
resource,1,37163628,0x237126C,0x237126C,YEffects/Eff_Material/NPC/StoryHoloGram/Avatar/Eff_StoryHoloGram_BlackSwan_00_Mat_Body.matYEffects/Eff_Material/NPC/StoryHoloGram/Avatar/Eff_StoryHoloGram_BlackSwan_00_Mat_Body.mat
resource,1,37163817,0x2371329,0x2371329,YEffects/Eff_Material/NPC/StoryHoloGram/Avatar/Eff_StoryHoloGram_BlackSwan_00_Mat_Face.mat
resource,1,37163914,0x237138A,0x237138A,YEffects/Eff_Material/NPC/StoryHoloGram/Avatar/Eff_StoryHoloGram_BlackSwan_00_Mat_Hair.mat
resource,1,2840723,0x2B5893,0x2B5893,ZEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Add.prefabfEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Effect_Lv1_Loop.prefabfEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Effect_Lv2_Loop.prefabfEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Effect_Lv3_Loop.prefab]Effects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Lv2_Fx.prefab]Effects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Lv3_Fx.prefab^Effects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_LvUp_01.prefab^Effects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_LvUp_02.prefab^Effects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_LvUp_03.prefabkEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_UltraDOT_Effect_Lv2_Loop.prefabkEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_UltraDOT_Effect_Lv3_Loop.prefab`Effects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_UltraDOT_Loop.prefab`Effects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_UltraDOT_LvUp.prefabcEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_UltraDOT_OneShot.prefabQEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Die.prefab
resource,1,2842515,0x2B5F93,0x2B5F93,ZEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_MazeAttack01.prefab]Effects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_MazeAttack01_01.prefab^Effects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_MazeAttack01_Die.prefab^Effects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_MazeAttack01_Hit.prefab
resource,1,27291753,0x1A07069,0x1A07069,ZEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Skill01_Card.prefab
